PC 1,0.0003548014924718602
PC 2,0.00025403744456449175
PC 3,0.00019525626836794743
PC 4,0.00018538210205863037
PC 5,0.00013019625093843232
PC 6,0.00010046817867226775
PC 7,8.666359993044631e-05
PC 8,6.988065022111895e-05
PC 9,6.075188624352966e-05
PC 10,4.5745782406025625e-05
PC 11,4.199080353255357e-05
PC 12,3.685659813335534e-05
PC 13,2.831044461971662e-05
PC 14,2.234303151598956e-05
PC 15,7.13544800200356e-20
